date,next_date,maturity,variance_swap_return_daily,straddle_return_daily
2009-06-08,2009-06-09,3m,,-0.032371375439079864
2009-06-09,2009-06-10,3m,0.0026070811181568843,-0.00613452914798196
2009-06-10,2009-06-11,3m,-0.06895332038313007,-0.02233365340161464
2009-06-11,2009-06-12,3m,-0.038019631930034326,-0.017495160524489406
2009-06-12,2009-06-15,3m,0.11722490175675593,0.006501182033096908
2009-06-15,2009-06-16,3m,0.064291988629541,0.006072153566722527
2009-06-16,2009-06-17,3m,,-0.01760980023665326
2009-06-17,2009-06-18,3m,-0.05384879217211802,-0.016992799957955884
2009-06-18,2009-06-19,3m,,-0.02883172561629166
2009-06-19,2009-06-22,3m,,0.017066480107517323
2009-06-22,2009-06-23,3m,-0.05129537473980006,-0.024468610973801264
2009-06-23,2009-06-24,3m,-0.060065203807056045,-0.017886383675525974
2009-06-24,2009-06-25,3m,,-0.010958904109588663
2009-06-25,2009-06-26,3m,,-0.020600820503771766
2009-06-26,2009-06-29,3m,,-0.029474812433011754
2009-06-29,2009-06-30,3m,0.03893062114736612,-0.005248990578734625
2009-06-30,2009-07-01,3m,,0.011857002763662416
2009-07-01,2009-07-02,3m,,-0.021317490826489705
2009-07-02,2009-07-06,3m,-0.034274387037538045,-0.019159127195316428
2009-07-06,2009-07-07,3m,0.03930431528264622,0.025583244962884333
2009-07-07,2009-07-08,3m,,0.003709151371746433
2009-07-08,2009-07-09,3m,,-0.015322274281372894
2009-07-09,2009-07-10,3m,,-0.014978283086356514
2009-07-10,2009-07-13,3m,,0.010510510510510551
2009-07-13,2009-07-14,3m,-0.01676966454082618,-0.00504257805977637
2009-07-14,2009-07-15,3m,,0.05978115825994146
2009-07-15,2009-07-16,3m,,-0.0008302889405512603
2009-07-16,2009-07-17,3m,-0.004899638781620808,0.0014112903225806939
2009-07-17,2009-07-20,3m,-0.09079662603411909,-0.03233540910453225
2009-07-20,2009-07-21,3m,,
2009-07-21,2009-07-22,3m,,
2009-07-22,2009-07-23,3m,,
2009-07-23,2009-07-24,3m,-0.018690628213048788,-0.005947257218874569
2009-07-24,2009-07-27,3m,0.0013720373801351382,0.005764724261833942
2009-07-27,2009-07-28,3m,0.062468942017720464,0.019417926382076844
2009-07-28,2009-07-29,3m,,0.005099745012749457
2009-07-29,2009-07-30,3m,-0.018193422097027012,0.010661895185141379
2009-07-30,2009-07-31,3m,-0.013167719084695828,-0.0010002059247492534
2009-07-31,2009-08-03,3m,-0.052576279077141685,0.00940649823719597
2009-08-03,2009-08-04,3m,-0.040726991780637434,-0.023061477588141588
2009-08-04,2009-08-05,3m,,-0.014204204204204096
2009-08-05,2009-08-06,3m,,0.011137003298731685
2009-08-06,2009-08-07,3m,,-0.007776463630987607
2009-08-07,2009-08-10,3m,,-0.017990214527662807
2009-08-10,2009-08-11,3m,0.06250371241135944,0.004910473681058791
2009-08-11,2009-08-12,3m,-0.03265046468432087,0.0018146410551473924
2009-08-12,2009-08-13,3m,,-0.004569912287167521
2009-08-13,2009-08-14,3m,,-0.02655011482332026
2009-08-14,2009-08-17,3m,0.14315504509820798,0.03524619731858358
2009-08-17,2009-08-18,3m,,-0.01638998311761375
2009-08-18,2009-08-19,3m,-0.03348882280266807,0.00828602557486069
2009-08-19,2009-08-20,3m,-0.03180939501718005,-0.01575294732562882
2009-08-20,2009-08-21,3m,,0.02698991569342546
2009-08-21,2009-08-24,3m,,0.00032355796099658996
2009-08-24,2009-08-25,3m,-0.015522860042399889,0.001009591115598063
2009-08-25,2009-08-26,3m,0.006035297299127329,0.003692296608490464
2009-08-26,2009-08-27,3m,-0.012083045736413833,-0.0014269406392695139
2009-08-27,2009-08-28,3m,-0.019570524906152298,-0.008328006250443831
2009-08-28,2009-08-31,3m,0.02384760298595534,-0.007653152030755006
2009-08-31,2009-09-01,3m,0.10656643968647961,0.024638111369152282
2009-09-01,2009-09-02,3m,0.005021269647747184,-0.00263175652878056
2009-09-02,2009-09-03,3m,,-0.04253279515640762
2009-09-03,2009-09-04,3m,-0.07002545244302705,-0.011805798113866506
2009-09-04,2009-09-08,3m,,-0.013982485855346116
2009-09-08,2009-09-09,3m,,-0.020913366603238392
2009-09-09,2009-09-10,3m,-0.07198457024395788,-0.011613759539873869
2009-09-10,2009-09-11,3m,,0.006559366054332827
2009-09-11,2009-09-14,3m,,-0.01466736511262412
2009-09-14,2009-09-15,3m,-0.020417471597271253,-0.012179787932814157
2009-09-15,2009-09-16,3m,,0.019502607906871194
2009-09-16,2009-09-17,3m,,-0.00035978034463157726
2009-09-17,2009-09-18,3m,-0.006774264584632594,0.01188429628522325
2009-09-18,2009-09-21,3m,,-0.019871711924875912
2009-09-21,2009-09-22,3m,,-0.004627249357326391
2009-09-22,2009-09-23,3m,0.017652535768333477,-0.015549385164617235
2009-09-23,2009-09-24,3m,,0.00934096510056448
2009-09-24,2009-09-25,3m,-0.0077275162563668065,-0.016981425351674795
2009-09-25,2009-09-28,3m,,-0.004519374361392603
2009-09-28,2009-09-29,3m,-0.010716343862940403,-0.011128650355169634
2009-09-29,2009-09-30,3m,0.012630520758403652,-0.004431431510643291
2009-09-30,2009-10-01,3m,0.15196798751875185,0.027541035353535248
2009-10-01,2009-10-02,3m,,-0.0011340011340010836
2009-10-02,2009-10-05,3m,-0.07293945599949514,-0.02837573385518588
2009-10-05,2009-10-06,3m,-0.04725585012272182,-0.0033316506814741187
2009-10-06,2009-10-07,3m,-0.04141896216256247,-0.013983371126228272
2009-10-07,2009-10-08,3m,-0.01965193608638416,0.007102026675905204
2009-10-08,2009-10-09,3m,-0.07507166523172315,-0.022783251231527135
2009-10-09,2009-10-12,3m,,-0.0039144617615077815
2009-10-12,2009-10-13,3m,-0.03158189125686017,-0.014280614066404906
2009-10-13,2009-10-14,3m,,0.023468432798214645
2009-10-14,2009-10-15,3m,-0.06189960725372956,-0.025880817746846363
2009-10-15,2009-10-16,3m,,-0.011529507409186901
2009-10-16,2009-10-19,3m,-0.06617508040096465,-0.00726622119983944
2009-10-19,2009-10-20,3m,,
2009-10-20,2009-10-21,3m,,
2009-10-21,2009-10-22,3m,,
2009-10-22,2009-10-23,3m,0.06680907571822514,0.0051040752851103655
2009-10-23,2009-10-26,3m,0.06507058636913632,0.0059661187257629145
2009-10-26,2009-10-27,3m,-0.011728776031992627,-0.013457307332951585
2009-10-27,2009-10-28,3m,0.1482664075095952,0.033700189753320675
2009-10-28,2009-10-29,3m,-0.08918867672453723,-0.003362165579470777
2009-10-29,2009-10-30,3m,0.3249147258248841,0.0756353307345965
2009-10-30,2009-11-02,3m,-0.03325190879253881,-0.003703146991705708
2009-11-02,2009-11-03,3m,-0.010145975230048787,-0.004340052681142681
2009-11-03,2009-11-04,3m,-0.041404209681228155,-0.011197232022448822
2009-11-04,2009-11-05,3m,-0.10263344870622726,-0.018518002452346582
2009-11-05,2009-11-06,3m,-0.06192749415460108,-0.023736321380174785
2009-11-06,2009-11-09,3m,,0.017355188014536838
2009-11-09,2009-11-10,3m,,0.006218999802812153
2009-11-10,2009-11-11,3m,0.01011545604205133,0.017792475982401967
2009-11-11,2009-11-12,3m,,0.022340905671731637
2009-11-12,2009-11-13,3m,,-0.011830082209045911
2009-11-13,2009-11-16,3m,-0.06178324472806518,0.007498974749545972
2009-11-16,2009-11-17,3m,-0.01947485930613202,-0.007872277810476835
2009-11-17,2009-11-18,3m,-0.032552436294451925,-0.016858316524094863
2009-11-18,2009-11-19,3m,,-0.017502674432425924
2009-11-19,2009-11-20,3m,,-0.03238854443460282
2009-11-20,2009-11-23,3m,,-0.019755366496109317
2009-11-23,2009-11-24,3m,,-0.021266651086702337
2009-11-24,2009-11-25,3m,,0.004919198704018468
2009-11-25,2009-11-27,3m,0.18573539321200205,0.05941925785267821
2009-11-27,2009-11-30,3m,,-0.009245159886882903
2009-11-30,2009-12-01,3m,-0.09141703508005994,-0.01551353596648053
2009-12-01,2009-12-02,3m,-0.025284351383965564,-0.010997672847383844
2009-12-02,2009-12-03,3m,0.04178010196471704,0.004201284877258349
2009-12-03,2009-12-04,3m,-0.04681427991718545,-0.013996889580093264
2009-12-04,2009-12-07,3m,,-0.01496432594817887
2009-12-07,2009-12-08,3m,,0.0056691033865432505
2009-12-08,2009-12-09,3m,-0.026858133562203124,-0.011454146876141658
2009-12-09,2009-12-10,3m,-0.044518784591805804,-0.009063222397533988
2009-12-10,2009-12-11,3m,,-0.0063773612970400295
2009-12-11,2009-12-14,3m,-0.06952161381288013,-0.01710998206814096
2009-12-14,2009-12-15,3m,,-0.0053810299746105406
2009-12-15,2009-12-16,3m,-0.0773591845006818,-0.033858858858858865
2009-12-16,2009-12-17,3m,0.04660475984021728,-0.0019515022703118223
2009-12-17,2009-12-18,3m,,-0.005709316394434505
2009-12-18,2009-12-21,3m,,-0.02596403500336575
2009-12-21,2009-12-22,3m,,-0.02997799779977972
2009-12-22,2009-12-23,3m,,-0.0026813434942138947
2009-12-23,2009-12-24,3m,-0.024921282827754965,-0.0005604334018308732
2009-12-24,2009-12-28,3m,,-0.020288506281991747
2009-12-28,2009-12-29,3m,,-0.0054555373704310295
2009-12-29,2009-12-30,3m,,-0.006505240332489892
2009-12-30,2009-12-31,3m,0.0728766170829005,0.006557082547381521
2009-12-31,2010-01-04,3m,-0.08754613011749579,-0.0031813361611876534
2010-01-04,2010-01-05,3m,-0.038108119522504924,-0.01228533685601052
2010-01-05,2010-01-06,3m,-0.057866070307430184,-0.02534646852563016
2010-01-06,2010-01-07,3m,,-0.013954171562867268
2010-01-07,2010-01-08,3m,-0.04271088688494007,-0.022400177134843657
2010-01-08,2010-01-11,3m,-0.02464962962685835,-0.011339258351210524
2010-01-11,2010-01-12,3m,,0.01924683015716333
2010-01-12,2010-01-13,3m,-0.07200881812987237,-0.026807709027676818
2010-01-13,2010-01-14,3m,,-0.014314298907187828
2010-01-14,2010-01-15,3m,,0.007056451612903247
2010-01-15,2010-01-19,3m,-0.09105649394073456,-0.01863866491655719
2010-01-19,2010-01-20,3m,,
2010-01-20,2010-01-21,3m,,
2010-01-21,2010-01-22,3m,,
2010-01-22,2010-01-25,3m,-0.13604277947385401,-0.044031311154598685
2010-01-25,2010-01-26,3m,-0.025227032233929192,-0.003845623496606332
2010-01-26,2010-01-27,3m,-0.06500538430597291,-0.01837151281469729
2010-01-27,2010-01-28,3m,,-0.014664988892513553
2010-01-28,2010-01-29,3m,0.04653746071145948,-0.001648410901079922
2010-01-29,2010-02-01,3m,,-0.04187245007515561
2010-02-01,2010-02-02,3m,-0.06494556977068233,0.006712790716083772
2010-02-02,2010-02-03,3m,0.00015906425917511235,-0.00011587101900312202
2010-02-03,2010-02-04,3m,0.3123008399460472,0.09126318019589008
2010-02-04,2010-02-05,3m,-0.011415250718146641,-0.005381990023628269
2010-02-05,2010-02-08,3m,0.002397629052251826,-0.0133461141424569
2010-02-08,2010-02-09,3m,-0.04607036169312606,0.008194110663925835
2010-02-09,2010-02-10,3m,,-0.016424213984045144
2010-02-10,2010-02-11,3m,,-0.011012564671101122
2010-02-11,2010-02-12,3m,,-0.013860690897434247
2010-02-12,2010-02-16,3m,,-0.014794992464089107
2010-02-16,2010-02-17,3m,-0.026014076945277576,-0.00808037027290609
2010-02-17,2010-02-18,3m,-0.058976101127542035,-0.030246416492188732
2010-02-18,2010-02-19,3m,-0.05689200940818662,-0.022513296554457995
2010-02-19,2010-02-22,3m,,-0.039187081845163396
2010-02-22,2010-02-23,3m,0.08811891477705047,0.017149944401676498
2010-02-23,2010-02-24,3m,-0.06156650402932029,-0.01438967912669542
2010-02-24,2010-02-25,3m,,-0.0066473495824102
2010-02-25,2010-02-26,3m,-0.10134254181893732,-0.017136774880255445
2010-02-26,2010-03-01,3m,-0.05698964538932294,-0.004010176361519346
2010-03-01,2010-03-02,3m,,-0.009340540540540565
2010-03-02,2010-03-03,3m,,-0.016778816743860836
2010-03-03,2010-03-04,3m,,0.008204922953772398
2010-03-04,2010-03-05,3m,,0.0014174344436570507
2010-03-05,2010-03-08,3m,,-0.015260528848357158
2010-03-08,2010-03-09,3m,,0.005405900678028042
2010-03-09,2010-03-10,3m,0.0199982114925763,0.027066784348337647
2010-03-10,2010-03-11,3m,0.0037454169541100146,0.024539605058797376
2010-03-11,2010-03-12,3m,,-0.016838308781992772
2010-03-12,2010-03-15,3m,,-0.012201544943820308
2010-03-15,2010-03-16,3m,,-0.009266510049595222
2010-03-16,2010-03-17,3m,,-0.0072218259629101
2010-03-17,2010-03-18,3m,,-0.013801190690961529
2010-03-18,2010-03-19,3m,,0.0020880617339991137
2010-03-19,2010-03-22,3m,-0.0537506434970626,-0.014785156686872192
2010-03-22,2010-03-23,3m,,-0.0029236712958129463
2010-03-23,2010-03-24,3m,0.0543329667930168,0.01641718976339912
2010-03-24,2010-03-25,3m,0.03921367268719922,0.01607515657620029
2010-03-25,2010-03-26,3m,,-0.023138430784607755
2010-03-26,2010-03-29,3m,,-0.014907210222086964
2010-03-29,2010-03-30,3m,-0.033747019501532804,-0.016782773907536463
2010-03-30,2010-03-31,3m,0.0027101712443449166,-0.0013862230752825777
2010-03-31,2010-04-01,3m,0.021968356335274608,0.012030314272086562
2010-04-01,2010-04-05,3m,-0.05131465582064165,-0.028124999999999956
2010-04-05,2010-04-06,3m,-0.0547669110109561,-0.02097354828611675
2010-04-06,2010-04-07,3m,0.003030460034710414,-0.018541310993766547
2010-04-07,2010-04-08,3m,-0.03842495687516534,-0.008515424164524332
2010-04-08,2010-04-09,3m,,0.008972398809044657
2010-04-09,2010-04-12,3m,-5.608273664048369e-05,0.002934463645255958
2010-04-12,2010-04-13,3m,-0.013780914644648257,-0.0061216270640354065
2010-04-13,2010-04-14,3m,-0.005059575207904343,0.012285806660200516
2010-04-14,2010-04-15,3m,,0.020638280550354215
2010-04-15,2010-04-16,3m,0.12411041234621223,0.00823631899897026
2010-04-16,2010-04-19,3m,-0.05900257669588338,-0.03882889555962732
2010-04-19,2010-04-20,3m,,
2010-04-20,2010-04-21,3m,,
2010-04-21,2010-04-22,3m,,
2010-04-22,2010-04-23,3m,-0.003304527780982003,0.029786081776333573
2010-04-23,2010-04-26,3m,0.0016577306418015247,-0.01898801692564811
2010-04-26,2010-04-27,3m,0.32565332287520343,0.10993421983307394
2010-04-27,2010-04-28,3m,-0.038956206272161564,-0.011365405573719567
2010-04-28,2010-04-29,3m,-0.1101098950870466,-0.024628572342432986
2010-04-29,2010-04-30,3m,0.2632953556333424,0.07702221468543335
2010-04-30,2010-05-03,3m,-0.12776260281767138,-0.01884937143548704
2010-05-03,2010-05-04,3m,0.29756145286730473,0.06687872636306946
2010-05-04,2010-05-05,3m,0.06912719958226399,0.027258760699393036
2010-05-05,2010-05-06,3m,,0.11592494487359062
2010-05-06,2010-05-07,3m,0.28489390991844754,0.1290770213184007
2010-05-07,2010-05-10,3m,,-0.07956334627899653
2010-05-10,2010-05-11,3m,-0.02878617709609166,-0.016720257234726588
2010-05-11,2010-05-12,3m,,-0.026824355058808202
2010-05-12,2010-05-13,3m,0.05236292912363072,-0.0174818039589143
2010-05-13,2010-05-14,3m,0.26600056419661744,0.05978128797083815
2010-05-14,2010-05-17,3m,-0.08898469859706115,-0.02709781650837184
2010-05-17,2010-05-18,3m,0.1488944970181174,0.037555736984236754
2010-05-18,2010-05-19,3m,0.07177289053144054,0.010355979359379708
2010-05-19,2010-05-20,3m,0.47538347135577275,0.10216125508215912
2010-05-20,2010-05-21,3m,-0.14262812022408922,-0.0537915166066425
2010-05-21,2010-05-24,3m,-0.08475291934814588,-0.06627729544856631
2010-05-24,2010-05-25,3m,-0.1008062033309608,-0.05151999118845707
2010-05-25,2010-05-26,3m,,-0.036060365369340874
2010-05-26,2010-05-27,3m,-0.14670141592394648,-0.023706513364546877
2010-05-27,2010-05-28,3m,0.06342346351936445,0.014978231204106685
2010-05-28,2010-06-01,3m,0.09396411981340447,0.015588170589898809
2010-06-01,2010-06-02,3m,,-0.03857176976355403
2010-06-02,2010-06-03,3m,-0.03223076002476999,-0.005110981308411255
2010-06-03,2010-06-04,3m,0.3343524384417538,0.07796521852406713
2010-06-04,2010-06-07,3m,0.010175922368951706,-0.0272366262841357
2010-06-07,2010-06-08,3m,-0.09697820055091777,-0.027052238805970186
2010-06-08,2010-06-09,3m,0.008202901939002416,-0.005701099497760209
2010-06-09,2010-06-10,3m,-0.11583323915624999,0.016748414882162832
2010-06-10,2010-06-11,3m,-0.05576213917778583,-0.019744797301597505
2010-06-11,2010-06-14,3m,,-0.015007796257796135
2010-06-14,2010-06-15,3m,-0.1425045521159547,-0.012267357177536908
2010-06-15,2010-06-16,3m,0.013524414132618956,0.0008333912077227446
2010-06-16,2010-06-17,3m,,-0.02879161422685006
2010-06-17,2010-06-18,3m,,-0.04352584015814753
2010-06-18,2010-06-21,3m,,-0.0003336855569767705
2010-06-21,2010-06-22,3m,0.08723516037227497,0.013304455445544372
2010-06-22,2010-06-23,3m,-0.003935406794653318,-0.010377673177420998
2010-06-23,2010-06-24,3m,0.16940903185681155,0.041948729330817836
2010-06-24,2010-06-25,3m,-0.06683843625046781,-0.019162526614620368
2010-06-25,2010-06-28,3m,-0.024315784489603032,-0.018438440516138077
2010-06-28,2010-06-29,3m,0.26193145092803105,0.0364174232377843
2010-06-29,2010-06-30,3m,,0.002589331952356222
2010-06-30,2010-07-01,3m,-0.04263956263707158,-0.02843956592241481
2010-07-01,2010-07-02,3m,-0.11038913506512127,-0.053507653061224514
2010-07-02,2010-07-06,3m,-0.06868757552762716,-0.0430622009569378
2010-07-06,2010-07-07,3m,-0.06952383798654826,0.02183406113537112
2010-07-07,2010-07-08,3m,,-0.006761948670662377
2010-07-08,2010-07-09,3m,-0.06364337067124548,-0.004607861576076844
2010-07-09,2010-07-12,3m,,-0.0024179620034541216
2010-07-12,2010-07-13,3m,8.527774167110813e-05,0.028705148205928177
2010-07-13,2010-07-14,3m,0.03990840239525584,0.01359634822301925
2010-07-14,2010-07-15,3m,-0.003534870835821713,0.0029713409374101385
2010-07-15,2010-07-16,3m,0.12343798178586995,0.02182646379653952
2010-07-16,2010-07-19,3m,-0.09629007035751802,-0.03579690734201879
2010-07-19,2010-07-20,3m,,
2010-07-20,2010-07-21,3m,,
2010-07-21,2010-07-22,3m,,
2010-07-22,2010-07-23,3m,-0.046518478717411216,-0.006175438596491389
2010-07-23,2010-07-26,3m,-0.06997443242136592,-0.016164722110466045
2010-07-26,2010-07-27,3m,-0.021296769604480237,-0.0033976901539897186
2010-07-27,2010-07-28,3m,,-0.00704736995059585
2010-07-28,2010-07-29,3m,-0.01814993750373417,-0.014039171731976774
2010-07-29,2010-07-30,3m,-0.006794288391674508,-0.00635789595643621
2010-07-30,2010-08-02,3m,-0.10298147247805789,-0.01582773401297488
2010-08-02,2010-08-03,3m,,0.0067256744652102185
2010-08-03,2010-08-04,3m,-0.020573009400590703,0.005828588552592162
2010-08-04,2010-08-05,3m,0.007854499586064545,0.002296519430940336
2010-08-05,2010-08-06,3m,,-0.017623867247263725
2010-08-06,2010-08-09,3m,-0.03975816902161766,-0.0076665426125790415
2010-08-09,2010-08-10,3m,0.004189112425190489,-0.0014662105122850155
2010-08-10,2010-08-11,3m,,0.0573770491803276
2010-08-11,2010-08-12,3m,,-0.002273335116341202
2010-08-12,2010-08-13,3m,0.033090808220265666,0.010198796860682702
2010-08-13,2010-08-16,3m,-0.0385200486754641,-0.026130587775316183
2010-08-16,2010-08-17,3m,-0.07430376895617496,-0.009960681520314707
2010-08-17,2010-08-18,3m,-0.050243877516923496,-0.01883008062494218
2010-08-18,2010-08-19,3m,,0.024692732764500347
2010-08-19,2010-08-20,3m,,-0.013663376843892405
2010-08-20,2010-08-23,3m,,-0.04002191552088519
2010-08-23,2010-08-24,3m,0.06178089725416758,-0.0019321096638796886
2010-08-24,2010-08-25,3m,,-0.0015884572109338135
2010-08-25,2010-08-26,3m,0.011937019847348962,-0.005603164139749595
2010-08-26,2010-08-27,3m,,-0.01849592504026154
2010-08-27,2010-08-30,3m,0.04695871705340937,0.005015912550158985
2010-08-30,2010-08-31,3m,-0.026010833441628245,-0.00897206273748341
2010-08-31,2010-09-01,3m,-0.08466922935231236,0.030476505625413708
2010-09-01,2010-09-02,3m,-0.06757116852893952,-0.013147039721963849
2010-09-02,2010-09-03,3m,,-0.013606416499570395
2010-09-03,2010-09-07,3m,0.05543055533922736,0.005341940842252368
2010-09-07,2010-09-08,3m,,-0.001483308313675047
2010-09-08,2010-09-09,3m,-0.036295248821439974,-0.005826499784203687
2010-09-09,2010-09-10,3m,,-0.01825594728890989
2010-09-10,2010-09-13,3m,,-0.01278545562042721
2010-09-13,2010-09-14,3m,-0.011223871099534377,-0.0010416469385051697
2010-09-14,2010-09-15,3m,,0.009637102845957202
2010-09-15,2010-09-16,3m,0.0010586942494783536,-0.0028597061792081657
2010-09-16,2010-09-17,3m,,-0.010793107298373683
2010-09-17,2010-09-20,3m,-0.06835205515868215,0.011259032432735516
2010-09-20,2010-09-21,3m,0.014778165111225983,0.010082493125572967
2010-09-21,2010-09-22,3m,,-0.002018616126500117
2010-09-22,2010-09-23,3m,0.06456437938803217,0.019632538153800505
2010-09-23,2010-09-24,3m,-0.07110446796253045,0.016894018887722906
2010-09-24,2010-09-27,3m,-0.025395042312781335,-0.010144274120829633
2010-09-27,2010-09-28,3m,,0.00886992020783084
2010-09-28,2010-09-29,3m,,0.012613669697858487
2010-09-29,2010-09-30,3m,0.012204726711749103,0.006541115583668766
2010-09-30,2010-10-01,3m,,-0.024492403805196572
2010-10-01,2010-10-04,3m,,0.011904761904761862
2010-10-04,2010-10-05,3m,,-0.012020633475713582
2010-10-05,2010-10-06,3m,-0.02477084601526891,-0.01794326241134747
2010-10-06,2010-10-07,3m,-0.012848337384995911,-0.0013399052495572938
2010-10-07,2010-10-08,3m,,-0.017834182580122815
2010-10-08,2010-10-11,3m,-0.04327882429949215,-0.022336272950701175
2010-10-11,2010-10-12,3m,,-0.009578405050431837
2010-10-12,2010-10-13,3m,-0.029778335946606616,0.0012408795354146296
2010-10-13,2010-10-14,3m,0.04396657910460533,0.008285677976871408
2010-10-14,2010-10-15,3m,-0.036059282497316936,-0.023067097452851515
2010-10-15,2010-10-18,3m,,-0.022930876514302923
2010-10-18,2010-10-19,3m,,-0.0024017578823649632
2010-10-19,2010-10-20,3m,-0.08078304582825979,-0.013139266287474305
2010-10-20,2010-10-21,3m,-0.051396581221923476,-0.020198081572175064
2010-10-21,2010-10-22,3m,,-0.022479905125840083
2010-10-22,2010-10-25,3m,,0.004499076082590259
2010-10-25,2010-10-26,3m,,0.009560304981629963
2010-10-26,2010-10-27,3m,0.012564154034815811,0.001184627036684427
2010-10-27,2010-10-28,3m,-0.0008852810050944404,-0.001386001386001312
2010-10-28,2010-10-29,3m,,0.0008418474725444547
2010-10-29,2010-11-01,3m,,-0.0003036514081835584
2010-11-01,2010-11-02,3m,-0.028990069249113404,0.006465036783830147
2010-11-02,2010-11-03,3m,-0.12341963761160668,-0.06095174807103043
2010-11-03,2010-11-04,3m,-0.06560175600167184,0.0108281135766366
2010-11-04,2010-11-05,3m,-0.0033967287807579183,0.0024373844343588136
2010-11-05,2010-11-08,3m,,-0.028672492717436437
2010-11-08,2010-11-09,3m,0.03365920860533511,0.011558757014825227
2010-11-09,2010-11-10,3m,,-0.009613446733040543
2010-11-10,2010-11-11,3m,-0.0008846584694406356,-0.010854214582576849
2010-11-11,2010-11-12,3m,0.11440564698475142,0.026694709593916954
2010-11-12,2010-11-15,3m,-0.04995863069765161,-0.021228439865761284
2010-11-15,2010-11-16,3m,0.09898218702160277,0.03181127517824445
2010-11-16,2010-11-17,3m,,-0.020683585154760098
2010-11-17,2010-11-18,3m,,-0.028689286112452916
2010-11-18,2010-11-19,3m,,-0.03163746900247988
2010-11-19,2010-11-22,3m,-0.09006388971919066,-0.04027534569168534
2010-11-22,2010-11-23,3m,,0.014996312382201227
2010-11-23,2010-11-24,3m,-0.06947107052345358,0.010521968296424378
2010-11-24,2010-11-26,3m,,0.032458118556701
2010-11-26,2010-11-29,3m,,-0.009344716197508096
2010-11-29,2010-11-30,3m,0.11367988223898862,0.037414332538736605
2010-11-30,2010-12-01,3m,-0.06574217267947868,0.01889954712405939
2010-12-01,2010-12-02,3m,,-0.030443414956982218
2010-12-02,2010-12-03,3m,,-0.05337385070905398
2010-12-03,2010-12-06,3m,,-0.023831688698566444
2010-12-06,2010-12-07,3m,-0.0074009860482654455,-0.0041407867494824835
2010-12-07,2010-12-08,3m,,-0.02040145460522269
2010-12-08,2010-12-09,3m,,-0.027801108684696763
2010-12-09,2010-12-10,3m,-0.02101819992632059,0.013842317943427052
2010-12-10,2010-12-13,3m,,0.011266878816547754
2010-12-13,2010-12-14,3m,-0.0260912236763986,-0.009321347754779996
2010-12-14,2010-12-15,3m,0.021719979239930076,0.0015804358675761687
2010-12-15,2010-12-16,3m,,-0.003436144972592814
2010-12-16,2010-12-17,3m,,-0.03251727870763588
2010-12-17,2010-12-20,3m,,-0.024679234004398087
2010-12-20,2010-12-21,3m,-0.010252889619308259,0.013634522791702297
2010-12-21,2010-12-22,3m,,-0.009314290783287271
2010-12-22,2010-12-23,3m,,0.031728151694358386
2010-12-23,2010-12-27,3m,0.0015497015134076086,-0.003434127196503267
2010-12-27,2010-12-28,3m,-0.010050666547989584,-0.002127013065937433
2010-12-28,2010-12-29,3m,-0.03219869055189217,-0.013674402553705334
2010-12-29,2010-12-30,3m,-0.013981013897673367,0.008367656622588315
2010-12-30,2010-12-31,3m,-0.017545664844987874,0.005708929788684536
2010-12-31,2011-01-03,3m,-0.057551618692068374,-0.06437534097108555
2011-01-03,2011-01-04,3m,-0.011578218086576997,-0.011521788729181193
2011-01-04,2011-01-05,3m,-0.044329596144963346,-0.03396370582616992
2011-01-05,2011-01-06,3m,0.01056856485406521,0.004314571484604901
2011-01-06,2011-01-07,3m,,-0.008840293125508936
2011-01-07,2011-01-10,3m,-0.02859021261771011,-0.01441000543773785
2011-01-10,2011-01-11,3m,,-0.021814671814671893
2011-01-11,2011-01-12,3m,-0.055238661024920366,-0.024285154719937307
2011-01-12,2011-01-13,3m,,0.0011933174224345588
2011-01-13,2011-01-14,3m,-0.09222579654862562,-0.03778783703995281
2011-01-14,2011-01-18,3m,,-0.014990170380078771
2011-01-18,2011-01-19,3m,0.15979620504146252,0.0471339106463311
2011-01-19,2011-01-20,3m,-0.0003955014333771878,-0.007552405874300061
2011-01-20,2011-01-21,3m,,0.0034309475195555272
2011-01-21,2011-01-24,3m,,-0.025641742631843933
2011-01-24,2011-01-25,3m,-0.027870203098094404,-0.026191317813799353
2011-01-25,2011-01-26,3m,-0.07009873053591986,-0.009868703338196116
2011-01-26,2011-01-27,3m,-0.04866098114505124,-0.02342448826089294
2011-01-27,2011-01-28,3m,,0.06712570814434282
2011-01-28,2011-01-31,3m,,-0.012388823558639905
2011-01-31,2011-02-01,3m,,0.025554290307455263
2011-02-01,2011-02-02,3m,,-0.009882567712264367
2011-02-02,2011-02-03,3m,,-0.012820512820513108
2011-02-03,2011-02-04,3m,-0.06377981665203025,-0.02593537414965963
2011-02-04,2011-02-07,3m,-0.03354651909929329,0.0014563990533407178
2011-02-07,2011-02-08,3m,-0.04607039990940731,-0.008081705150976837
2011-02-08,2011-02-09,3m,,-0.004589458587307194
2011-02-09,2011-02-10,3m,0.0003586071268322222,-0.0027077497665735084
2011-02-10,2011-02-11,3m,,-0.0016544596051604188
2011-02-11,2011-02-14,3m,-0.022113019688364544,-0.00627544731239027
2011-02-14,2011-02-15,3m,,0.006075669704501463
2011-02-15,2011-02-16,3m,-0.002923058899106157,0.022381749158885134
2011-02-16,2011-02-17,3m,,0.028567367822626588
2011-02-17,2011-02-18,3m,,0.01681970765323304
